"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2013"	"2013"	"Homicide"	"3"	30	1329076	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2013"	"2013"	"Undetermined "	"4"	11	1329076	0.8 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2013"	"2013"	"Legal Intervention / Operations of War"	"5"	Suppressed	1329076	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	12613	1329076	949.0
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2014"	"2014"	"Unintentional"	"1"	690	1330719	51.9
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2014"	"2014"	"Suicide"	"2"	220	1330719	16.5
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2014"	"2014"	"Homicide"	"3"	23	1330719	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2014"	"2014"	"Undetermined "	"4"	13	1330719	1.0 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2014"	"2014"	"Legal Intervention / Operations of War"	"5"	Suppressed	1330719	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	12558	1330719	943.7
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2015"	"2015"	"Unintentional"	"1"	802	1329453	60.3
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2015"	"2015"	"Suicide"	"2"	235	1329453	17.7
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2015"	"2015"	"Homicide"	"3"	22	1329453	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2015"	"2015"	"Undetermined "	"4"	19	1329453	1.4 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2015"	"2015"	"Legal Intervention / Operations of War"	"5"	Suppressed	1329453	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	13399	1329453	1007.9
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2016"	"2016"	"Unintentional"	"1"	909	1331479	68.3
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2016"	"2016"	"Suicide"	"2"	226	1331479	17.0
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2016"	"2016"	"Homicide"	"3"	19	1331479	1.4 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2016"	"2016"	"Undetermined "	"4"	19	1331479	1.4 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2016"	"2016"	"Legal Intervention / Operations of War"	"5"	Suppressed	1331479	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Maine"	"23"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	13008	1331479	977.0
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"1999"	"1999"	"Unintentional"	"1"	1303	6317345	20.6
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"1999"	"1999"	"Suicide"	"2"	431	6317345	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"1999"	"1999"	"Homicide"	"3"	133	6317345	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"1999"	"1999"	"Undetermined "	"4"	417	6317345	6.6
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"1999"	"1999"	"Legal Intervention / Operations of War"	"5"	Suppressed	6317345	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	53554	6317345	847.7
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2000"	"2000"	"Unintentional"	"1"	1357	6349097	21.4
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2000"	"2000"	"Suicide"	"2"	387	6349097	6.1
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2000"	"2000"	"Homicide"	"3"	122	6349097	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2000"	"2000"	"Undetermined "	"4"	394	6349097	6.2
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2000"	"2000"	"Legal Intervention / Operations of War"	"5"	Suppressed	6349097	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	54420	6349097	857.1
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2001"	"2001"	"Unintentional"	"1"	1506	6397634	23.5
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2001"	"2001"	"Suicide"	"2"	426	6397634	6.7
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2001"	"2001"	"Homicide"	"3"	246	6397634	3.8
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2001"	"2001"	"Undetermined "	"4"	606	6397634	9.5
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2001"	"2001"	"Legal Intervention / Operations of War"	"5"	Suppressed	6397634	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	53970	6397634	843.6
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2002"	"2002"	"Unintentional"	"1"	1413	6417206	22.0
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2002"	"2002"	"Suicide"	"2"	436	6417206	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2002"	"2002"	"Homicide"	"3"	185	6417206	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2002"	"2002"	"Undetermined "	"4"	612	6417206	9.5
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2002"	"2002"	"Legal Intervention / Operations of War"	"5"	Suppressed	6417206	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	54278	6417206	845.8
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2003"	"2003"	"Unintentional"	"1"	1421	6422565	22.1
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2003"	"2003"	"Suicide"	"2"	433	6422565	6.7
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2003"	"2003"	"Homicide"	"3"	140	6422565	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2003"	"2003"	"Undetermined "	"4"	733	6422565	11.4
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2003"	"2003"	"Legal Intervention / Operations of War"	"5"	Suppressed	6422565	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	53563	6422565	834.0
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2004"	"2004"	"Unintentional"	"1"	1366	6412281	21.3
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2004"	"2004"	"Suicide"	"2"	425	6412281	6.6
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2004"	"2004"	"Homicide"	"3"	175	6412281	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2004"	"2004"	"Undetermined "	"4"	576	6412281	9.0
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2004"	"2004"	"Legal Intervention / Operations of War"	"5"	Suppressed	6412281	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	51967	6412281	810.4
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2005"	"2005"	"Unintentional"	"1"	1907	6403290	29.8
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2005"	"2005"	"Suicide"	"2"	480	6403290	7.5
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2005"	"2005"	"Homicide"	"3"	178	6403290	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2005"	"2005"	"Undetermined "	"4"	98	6403290	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2005"	"2005"	"Legal Intervention / Operations of War"	"5"	Suppressed	6403290	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	51210	6403290	799.7
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2006"	"2006"	"Unintentional"	"1"	2214	6410084	34.5
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2006"	"2006"	"Suicide"	"2"	450	6410084	7.0
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2006"	"2006"	"Homicide"	"3"	183	6410084	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2006"	"2006"	"Undetermined "	"4"	80	6410084	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2006"	"2006"	"Legal Intervention / Operations of War"	"5"	Suppressed	6410084	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	50519	6410084	788.1
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2007"	"2007"	"Unintentional"	"1"	2139	6431559	33.3
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2007"	"2007"	"Suicide"	"2"	516	6431559	8.0
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2007"	"2007"	"Homicide"	"3"	188	6431559	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2007"	"2007"	"Undetermined "	"4"	115	6431559	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2007"	"2007"	"Legal Intervention / Operations of War"	"5"	Suppressed	6431559	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	49954	6431559	776.7
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2008"	"2008"	"Unintentional"	"1"	2040	6468967	31.5
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2008"	"2008"	"Suicide"	"2"	509	6468967	7.9
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2008"	"2008"	"Homicide"	"3"	167	6468967	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2008"	"2008"	"Undetermined "	"4"	81	6468967	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2008"	"2008"	"Legal Intervention / Operations of War"	"5"	Suppressed	6468967	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	50714	6468967	784.0
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2009"	"2009"	"Unintentional"	"1"	2076	6517613	31.9
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2009"	"2009"	"Suicide"	"2"	530	6517613	8.1
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2009"	"2009"	"Homicide"	"3"	176	6517613	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2009"	"2009"	"Undetermined "	"4"	93	6517613	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2009"	"2009"	"Legal Intervention / Operations of War"	"5"	Suppressed	6517613	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	49426	6517613	758.3
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2010"	"2010"	"Unintentional"	"1"	2060	6547629	31.5
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2010"	"2010"	"Suicide"	"2"	598	6547629	9.1
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2010"	"2010"	"Homicide"	"3"	204	6547629	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2010"	"2010"	"Undetermined "	"4"	97	6547629	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2010"	"2010"	"Legal Intervention / Operations of War"	"5"	Suppressed	6547629	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	49621	6547629	757.8
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2011"	"2011"	"Unintentional"	"1"	2224	6611923	33.6
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2011"	"2011"	"Suicide"	"2"	585	6611923	8.8
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2011"	"2011"	"Homicide"	"3"	200	6611923	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2011"	"2011"	"Undetermined "	"4"	98	6611923	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2011"	"2011"	"Legal Intervention / Operations of War"	"5"	Suppressed	6611923	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	50596	6611923	765.2
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2012"	"2012"	"Unintentional"	"1"	2195	6658008	33.0
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2012"	"2012"	"Suicide"	"2"	604	6658008	9.1
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2012"	"2012"	"Homicide"	"3"	133	6658008	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2012"	"2012"	"Undetermined "	"4"	59	6658008	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2012"	"2012"	"Legal Intervention / Operations of War"	"5"	Suppressed	6658008	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	50178	6658008	753.6
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2013"	"2013"	"Unintentional"	"1"	2393	6706786	35.7
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2013"	"2013"	"Suicide"	"2"	572	6706786	8.5
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2013"	"2013"	"Homicide"	"3"	144	6706786	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2013"	"2013"	"Undetermined "	"4"	82	6706786	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2013"	"2013"	"Legal Intervention / Operations of War"	"5"	14	6706786	0.2 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	51362	6706786	765.8
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2014"	"2014"	"Unintentional"	"1"	2668	6749911	39.5
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2014"	"2014"	"Suicide"	"2"	596	6749911	8.8
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2014"	"2014"	"Homicide"	"3"	133	6749911	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2014"	"2014"	"Undetermined "	"4"	51	6749911	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2014"	"2014"	"Legal Intervention / Operations of War"	"5"	Suppressed	6749911	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	51749	6749911	766.7
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2015"	"2015"	"Unintentional"	"1"	3229	6784240	47.6
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2015"	"2015"	"Suicide"	"2"	642	6784240	9.5
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2015"	"2015"	"Homicide"	"3"	144	6784240	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2015"	"2015"	"Undetermined "	"4"	48	6784240	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2015"	"2015"	"Legal Intervention / Operations of War"	"5"	Suppressed	6784240	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	53734	6784240	792.0
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2016"	"2016"	"Unintentional"	"1"	3831	6811779	56.2
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2016"	"2016"	"Suicide"	"2"	631	6811779	9.3
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2016"	"2016"	"Homicide"	"3"	137	6811779	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2016"	"2016"	"Undetermined "	"4"	64	6811779	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2016"	"2016"	"Legal Intervention / Operations of War"	"5"	12	6811779	0.2 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Massachusetts"	"25"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	52286	6811779	767.6
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"1999"	"1999"	"Unintentional"	"1"	329	1222014	26.9
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"1999"	"1999"	"Suicide"	"2"	137	1222014	11.2
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"1999"	"1999"	"Homicide"	"3"	21	1222014	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"1999"	"1999"	"Undetermined "	"4"	Suppressed	1222014	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"1999"	"1999"	"Legal Intervention / Operations of War"	"5"	Suppressed	1222014	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	9046	1222014	740.3
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2000"	"2000"	"Unintentional"	"1"	321	1235786	26.0
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2000"	"2000"	"Suicide"	"2"	131	1235786	10.6
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2000"	"2000"	"Homicide"	"3"	15	1235786	1.2 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2000"	"2000"	"Undetermined "	"4"	Suppressed	1235786	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2000"	"2000"	"Legal Intervention / Operations of War"	"5"	Suppressed	1235786	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	9225	1235786	746.5
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2001"	"2001"	"Unintentional"	"1"	374	1255517	29.8
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2001"	"2001"	"Suicide"	"2"	167	1255517	13.3
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2001"	"2001"	"Homicide"	"3"	28	1255517	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2001"	"2001"	"Undetermined "	"4"	14	1255517	1.1 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2001"	"2001"	"Legal Intervention / Operations of War"	"5"	Suppressed	1255517	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	9232	1255517	735.3
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2002"	"2002"	"Unintentional"	"1"	357	1269089	28.1
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2002"	"2002"	"Suicide"	"2"	132	1269089	10.4
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2002"	"2002"	"Homicide"	"3"	Suppressed	1269089	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2002"	"2002"	"Undetermined "	"4"	22	1269089	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2002"	"2002"	"Legal Intervention / Operations of War"	"5"	Suppressed	1269089	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	9330	1269089	735.2
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2003"	"2003"	"Unintentional"	"1"	405	1279840	31.6
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2003"	"2003"	"Suicide"	"2"	158	1279840	12.3
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2003"	"2003"	"Homicide"	"3"	20	1279840	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2003"	"2003"	"Undetermined "	"4"	18	1279840	1.4 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2003"	"2003"	"Legal Intervention / Operations of War"	"5"	Suppressed	1279840	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	9105	1279840	711.4
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2004"	"2004"	"Unintentional"	"1"	445	1290121	34.5
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2004"	"2004"	"Suicide"	"2"	133	1290121	10.3
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2004"	"2004"	"Homicide"	"3"	23	1290121	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2004"	"2004"	"Undetermined "	"4"	Suppressed	1290121	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2004"	"2004"	"Legal Intervention / Operations of War"	"5"	Suppressed	1290121	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	9502	1290121	736.5
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2005"	"2005"	"Unintentional"	"1"	477	1298492	36.7
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2005"	"2005"	"Suicide"	"2"	162	1298492	12.5
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2005"	"2005"	"Homicide"	"3"	19	1298492	1.5 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2005"	"2005"	"Undetermined "	"4"	13	1298492	1.0 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2005"	"2005"	"Legal Intervention / Operations of War"	"5"	Suppressed	1298492	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	9523	1298492	733.4
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2006"	"2006"	"Unintentional"	"1"	460	1308389	35.2
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2006"	"2006"	"Suicide"	"2"	151	1308389	11.5
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2006"	"2006"	"Homicide"	"3"	20	1308389	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2006"	"2006"	"Undetermined "	"4"	14	1308389	1.1 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2006"	"2006"	"Legal Intervention / Operations of War"	"5"	Suppressed	1308389	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	9414	1308389	719.5
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2007"	"2007"	"Unintentional"	"1"	527	1312540	40.2
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2007"	"2007"	"Suicide"	"2"	158	1312540	12.0
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2007"	"2007"	"Homicide"	"3"	14	1312540	1.1 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2007"	"2007"	"Undetermined "	"4"	Suppressed	1312540	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"2007"	"2007"	"Legal Intervention / Operations of War"	"5"	Suppressed	1312540	Suppressed
